Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-02 09:30:00-05:00,180.77499389648438,182.6988067626953,180.3000030517578,180.6199951171875,180.6199951171875,233413
2020-01-02 10:30:00-05:00,180.58999633789062,180.92999267578125,180.1199951171875,180.77000427246094,180.77000427246094,104517
2020-01-02 11:30:00-05:00,180.7899932861328,181.3000030517578,180.02099609375,181.25,181.25,70405
2020-01-02 12:30:00-05:00,181.24159240722656,182.0500030517578,181.24159240722656,181.69000244140625,181.69000244140625,68408
2020-01-02 13:30:00-05:00,181.72000122070312,182.52999877929688,181.4499969482422,182.42999267578125,182.42999267578125,82079
2020-01-02 14:30:00-05:00,182.4613037109375,182.69000244140625,182.2100067138672,182.42999267578125,182.42999267578125,84585
2020-01-02 15:30:00-05:00,182.44000244140625,182.6300048828125,182.02000427246094,182.5800018310547,182.5800018310547,162087
2020-01-03 09:30:00-05:00,179.3300018310547,180.42999267578125,177.86000061035156,179.27999877929688,179.27999877929688,200604
2020-01-03 10:30:00-05:00,179.33999633789062,180.16000366210938,179.01910400390625,180.00999450683594,180.00999450683594,120798
2020-01-03 11:30:00-05:00,180.08999633789062,180.74000549316406,179.74000549316406,180.27499389648438,180.27499389648438,64632
2020-01-03 12:30:00-05:00,180.25,181.1699981689453,180.24000549316406,180.7075958251953,180.7075958251953,55224
2020-01-03 13:30:00-05:00,180.7100067138672,180.77999877929688,179.3699951171875,179.6699981689453,179.6699981689453,64174
2020-01-03 14:30:00-05:00,179.55999755859375,180.44000244140625,179.52999877929688,179.5399932861328,179.5399932861328,42074
2020-01-03 15:30:00-05:00,179.5399932861328,179.7100067138672,179.02000427246094,179.07000732421875,179.07000732421875,134112
2020-01-06 09:30:00-05:00,176.32000732421875,177.55999755859375,174.08999633789062,176.3699951171875,176.3699951171875,224544
2020-01-06 10:30:00-05:00,176.3300018310547,176.41000366210938,175.39999389648438,175.57000732421875,175.57000732421875,133578
2020-01-06 11:30:00-05:00,175.63999938964844,175.86000061035156,175.25999450683594,175.82000732421875,175.82000732421875,108303
2020-01-06 12:30:00-05:00,175.8699951171875,176.30999755859375,175.5113067626953,176.11639404296875,176.11639404296875,86575
2020-01-06 13:30:00-05:00,176.10000610351562,176.10000610351562,175.10150146484375,175.55999755859375,175.55999755859375,58537
2020-01-06 14:30:00-05:00,175.5500030517578,175.5500030517578,174.8000030517578,174.80999755859375,174.80999755859375,94943
2020-01-06 15:30:00-05:00,174.8300018310547,175.14999389648438,174.5500030517578,175.14999389648438,175.14999389648438,181910
2020-01-07 09:30:00-05:00,176.13999938964844,176.3574981689453,174.3000030517578,175.91000366210938,175.91000366210938,209077
2020-01-07 10:30:00-05:00,175.88999938964844,176.72999572753906,175.4600067138672,176.69000244140625,176.69000244140625,161514
2020-01-07 11:30:00-05:00,176.6938018798828,177.74310302734375,176.1999969482422,177.7100067138672,177.7100067138672,100208
2020-01-07 12:30:00-05:00,177.72000122070312,177.77000427246094,176.89999389648438,176.9149932861328,176.9149932861328,70859
2020-01-07 13:30:00-05:00,176.8800048828125,177.4149932861328,176.4199981689453,176.51499938964844,176.51499938964844,105091
2020-01-07 14:30:00-05:00,176.5399932861328,177.02099609375,176.3249969482422,176.9250030517578,176.9250030517578,121243
2020-01-07 15:30:00-05:00,176.9149932861328,176.9149932861328,176.32000732421875,176.38999938964844,176.38999938964844,181665
2020-01-08 09:30:00-05:00,176.5,177.72999572753906,175.52000427246094,177.5500030517578,177.5500030517578,152922
2020-01-08 10:30:00-05:00,177.5500030517578,177.625,176.6649932861328,177.44000244140625,177.44000244140625,160647
2020-01-08 11:30:00-05:00,177.5500030517578,178.66000366210938,176.9600067138672,177.8800048828125,177.8800048828125,68504
2020-01-08 12:30:00-05:00,177.95660400390625,178.00999450683594,177.10000610351562,177.38999938964844,177.38999938964844,65747
2020-01-08 13:30:00-05:00,177.38999938964844,177.77000427246094,177.2667999267578,177.50999450683594,177.50999450683594,43428
2020-01-08 14:30:00-05:00,177.50999450683594,177.97999572753906,177.41000366210938,177.5500030517578,177.5500030517578,93384
2020-01-08 15:30:00-05:00,177.5399932861328,177.5800018310547,176.4600067138672,176.69000244140625,176.69000244140625,141387
